,product_data_storage,csat_score,articles_viewed,smartphone_notifications_viewed,marketing_emails_clicked,social_media_ads_viewed,minutes_customer_support,months_active,churned,product_travel_expense_Free-Trial,product_travel_expense_No,product_payroll_Free-Trial,product_payroll_No,product_accounting_Free-Trial,product_accounting_No,us_region_East South Central,us_region_Middle Atlantic,us_region_Mountain,us_region_New England,us_region_Pacific,us_region_South Atlantic,us_region_West North Central,us_region_West South Central,company_size_10-50,company_size_100-250,company_size_50-100,company_size_self-employed
1089,2048,7,3,1,14,0,0.0,3.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
1090,2048,9,4,0,18,0,0.0,7.0,0.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1091,1024,9,3,0,16,0,0.0,3.0,1.0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1092,1024,10,3,1,17,0,0.0,5.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1093,1024,8,8,0,19,0,0.0,2.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1094,5120,9,6,0,19,0,0.0,4.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1095,2048,10,1,0,17,0,0.0,5.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1096,1024,10,3,1,17,0,0.0,8.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1097,1024,10,2,1,18,0,0.0,3.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1098,1024,8,6,1,15,0,0.0,1.0,1.0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1099,2048,9,3,0,10,0,0.0,3.0,1.0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1100,2048,10,3,1,14,0,0.0,4.0,0.0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1101,2048,10,2,1,14,0,0.0,4.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1102,500,8,3,1,18,0,0.0,2.0,1.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1103,2048,9,10,0,14,1,0.0,11.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1104,1024,8,4,0,21,0,0.0,5.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1105,2048,8,5,0,19,0,0.0,2.0,0.0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1106,200,9,3,0,13,0,0.0,4.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
1107,500,5,5,0,10,0,11.3,2.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1108,500,9,2,0,19,0,0.0,3.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1109,500,10,5,0,9,0,0.0,12.0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1110,500,8,3,0,17,1,6.0,3.0,1.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1111,2048,8,1,1,17,0,0.0,4.0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1112,500,9,1,1,11,0,0.0,3.0,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1113,500,10,6,0,13,0,0.0,5.0,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1114,2048,8,5,0,17,0,0.0,2.0,1.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1115,1024,10,5,0,18,0,0.0,4.0,0.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1116,1024,10,2,0,12,1,0.0,3.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1117,1024,8,3,1,19,0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1118,1024,10,3,1,14,0,0.0,4.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1119,1024,10,1,0,15,0,12.3,5.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1120,2048,9,5,0,13,1,15.4,9.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1121,1024,8,5,0,19,0,0.0,3.0,1.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1122,1024,9,4,0,16,1,0.0,7.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1123,500,8,4,0,13,0,0.0,3.0,1.0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1124,1024,9,7,1,11,0,0.0,4.0,1.0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1125,1024,10,5,0,20,0,2.8,7.0,0.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1126,200,10,5,0,15,0,0.0,3.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1127,500,9,1,0,14,0,0.0,3.0,1.0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1128,2048,10,6,0,14,0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1129,2048,8,7,0,18,0,19.7,2.0,1.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1130,1024,9,4,0,18,1,0.0,3.0,0.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1131,1024,9,3,1,18,0,0.0,3.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1132,1024,9,7,0,17,1,13.9,4.0,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1133,1024,10,5,0,15,0,0.0,6.0,1.0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1134,1024,10,4,0,20,0,0.0,9.0,0.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1135,2048,10,3,0,9,1,6.4,3.0,1.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1136,1024,10,4,0,13,1,0.0,7.0,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1137,2048,9,1,0,15,0,0.0,3.0,1.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1138,1024,9,3,0,13,0,0.0,3.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1139,200,10,7,1,19,0,0.0,4.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1140,5120,10,4,0,16,0,0.0,8.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1141,1024,10,7,1,18,1,0.0,4.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1142,500,10,6,0,18,1,0.0,11.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1143,2048,7,4,1,12,0,0.0,3.0,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1144,1024,9,3,2,15,0,0.0,2.0,0.0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1145,5120,10,4,1,19,0,0.0,9.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1146,1024,10,4,1,16,1,0.0,7.0,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1147,1024,10,4,1,21,0,0.0,1.0,1.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1148,500,8,4,0,19,0,0.0,2.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1149,2048,9,2,0,14,0,6.4,3.0,1.0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1150,1024,10,3,0,15,0,2.5,3.0,1.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1151,1024,10,1,2,15,1,6.6,4.0,1.0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
1152,5120,8,5,0,24,2,0.0,7.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1153,2048,10,4,0,21,0,0.0,8.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
1154,2048,9,7,1,18,1,0.0,5.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1155,1024,7,3,0,19,1,0.0,3.0,1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1156,500,8,7,1,12,1,34.6,1.0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1157,1024,9,2,0,19,1,0.0,4.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1158,200,9,5,0,13,0,0.0,3.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1159,500,10,3,0,19,1,2.7,4.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1160,500,9,3,1,14,1,0.0,3.0,1.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1161,2048,8,2,0,12,0,2.6,3.0,1.0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1162,1024,10,2,0,20,2,0.0,5.0,1.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1163,2048,10,2,0,20,0,0.0,5.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1164,1024,10,6,0,15,1,0.0,3.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1165,1024,7,9,0,16,0,6.6,1.0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1166,500,10,3,2,17,1,0.0,3.0,0.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1167,2048,9,6,1,16,0,0.0,1.0,1.0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1168,5120,9,3,0,15,1,0.0,2.0,1.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1169,2048,9,5,1,13,1,0.0,4.0,0.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1170,1024,7,1,2,18,0,11.5,2.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1171,500,10,5,0,19,0,0.0,4.0,0.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1172,200,9,4,0,20,1,0.0,3.0,1.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1173,2048,10,2,2,15,1,0.0,3.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1174,2048,7,1,1,22,0,0.0,1.0,1.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1175,2048,9,2,0,15,0,0.0,7.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1176,500,9,6,0,15,1,0.0,1.0,0.0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1177,1024,8,4,0,15,1,0.0,6.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1178,1024,9,5,0,15,0,0.0,7.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1179,1024,10,4,0,19,0,0.0,1.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1180,1024,10,6,1,13,0,0.0,3.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1181,200,9,4,0,19,1,0.0,3.0,1.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1182,1024,10,4,3,14,1,5.0,5.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1183,2048,10,3,2,18,1,0.0,4.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1184,2048,9,5,1,19,0,0.0,7.0,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1185,2048,8,3,0,11,1,0.0,4.0,1.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1186,2048,10,4,0,17,0,0.0,8.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1187,2048,9,5,1,12,0,0.0,1.0,1.0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1188,500,9,3,0,12,0,0.0,4.0,1.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1189,1024,7,4,0,17,0,3.1,2.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1190,1024,10,3,0,15,1,0.0,3.0,0.0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1191,500,10,4,0,18,0,0.0,5.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1192,1024,9,3,0,15,1,0.0,2.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1193,1024,9,3,0,15,0,2.5,3.0,1.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1194,500,9,7,0,16,0,0.0,2.0,1.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1195,1024,10,2,1,10,0,0.0,3.0,0.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1196,2048,8,4,0,17,1,0.0,2.0,0.0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1197,5120,8,1,1,20,0,0.0,3.0,0.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1198,2048,8,5,0,22,0,0.0,5.0,1.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1199,500,10,3,0,21,0,20.9,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1200,1024,8,5,0,16,0,0.0,2.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1201,1024,10,2,0,16,0,0.0,5.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1202,200,8,5,0,16,0,20.4,3.0,1.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1203,1024,9,4,0,15,1,0.0,3.0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1204,500,10,3,0,19,2,0.0,9.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1205,200,9,5,0,15,1,0.0,3.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1206,1024,10,5,1,18,0,14.0,7.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1207,1024,8,5,1,14,1,0.0,2.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1208,2048,9,8,0,10,0,0.0,5.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1209,2048,8,9,0,16,0,0.0,2.0,1.0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1210,500,8,3,0,18,0,0.0,2.0,0.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1211,1024,10,5,0,15,0,0.0,7.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1212,1024,10,5,0,14,0,0.0,5.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1213,2048,8,8,1,12,1,0.0,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1214,2048,10,2,0,17,1,0.0,7.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1215,2048,9,4,1,13,1,0.0,4.0,0.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1216,1024,9,1,0,17,0,17.3,2.0,1.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1217,1024,9,4,1,19,1,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1218,1024,10,5,1,20,0,0.0,8.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1219,1024,8,5,0,20,0,0.0,2.0,1.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1220,5120,10,6,1,19,1,0.0,5.0,0.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1221,500,9,3,0,17,1,0.0,5.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1222,500,9,3,0,21,0,0.0,5.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1223,200,10,6,0,17,1,0.0,4.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1224,200,8,0,0,16,0,8.1,4.0,1.0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1225,5120,8,3,0,17,0,57.7,3.0,1.0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1226,1024,9,1,1,17,2,0.0,3.0,1.0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1227,1024,9,4,0,21,0,15.7,3.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1228,1024,10,9,0,19,0,0.0,5.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1229,1024,8,4,0,16,1,0.0,2.0,1.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1230,1024,7,5,0,12,0,0.0,2.0,1.0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1231,2048,9,0,0,22,0,0.0,3.0,1.0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
1232,2048,10,9,0,17,0,0.0,1.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1233,1024,9,4,0,19,1,0.0,5.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1234,500,9,6,1,13,1,0.0,5.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1235,1024,8,3,0,16,1,0.0,3.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1236,500,8,8,0,15,0,0.0,2.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1237,2048,8,5,0,17,0,0.0,7.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1238,1024,8,6,1,17,0,0.0,2.0,1.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1239,200,9,4,0,17,2,0.0,4.0,0.0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1240,2048,10,4,1,13,1,0.0,1.0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1241,500,8,0,0,18,0,20.5,2.0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1242,2048,9,3,1,16,0,0.0,3.0,1.0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
1243,500,10,4,0,17,0,0.0,4.0,0.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1244,2048,8,4,0,15,0,0.0,2.0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1245,1024,9,1,1,18,0,0.0,4.0,1.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1246,500,9,4,1,14,0,0.0,4.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1247,500,8,6,0,10,1,19.9,1.0,1.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1248,2048,9,7,1,10,0,10.8,3.0,0.0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1249,200,9,3,0,17,1,0.0,3.0,1.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1250,500,10,4,0,15,0,0.0,5.0,0.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1251,5120,9,5,0,18,2,0.0,3.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1252,1024,8,5,1,17,1,9.0,1.0,1.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1253,1024,10,4,0,12,0,0.0,4.0,1.0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1254,2048,9,4,0,14,0,0.0,0.0,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1255,1024,9,4,0,15,1,10.2,3.0,1.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1256,500,8,0,0,17,0,0.0,3.0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1257,2048,10,2,0,15,0,0.0,7.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1258,1024,10,5,0,14,1,0.0,5.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1259,1024,9,3,1,17,2,0.0,1.0,1.0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1260,1024,9,7,0,12,1,0.0,7.0,0.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
1261,200,10,5,0,17,0,0.0,8.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1262,500,9,5,1,18,0,0.0,2.0,1.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1263,1024,10,4,0,13,0,0.0,2.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1264,2048,9,4,1,13,0,0.0,9.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1265,1024,9,4,0,20,1,0.0,5.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1266,1024,7,4,0,20,0,0.0,2.0,1.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1267,500,10,3,0,17,0,0.0,3.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1268,2048,10,2,1,20,0,0.0,3.0,0.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1269,1024,10,5,0,22,1,7.1,3.0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1270,2048,9,5,0,17,0,0.0,4.0,0.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1271,500,10,3,0,13,0,0.0,7.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1272,1024,9,5,0,11,1,0.0,2.0,1.0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1273,200,10,5,0,12,1,0.0,8.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1274,1024,8,7,0,13,0,0.0,5.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1275,2048,10,5,0,13,0,0.0,3.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1276,2048,10,4,0,15,0,0.0,5.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1277,1024,9,2,0,15,1,0.0,9.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1278,2048,8,3,1,13,1,0.0,1.0,1.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1279,500,10,7,1,11,0,0.0,8.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1280,1024,8,5,1,17,1,7.3,4.0,1.0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1281,1024,10,5,0,14,0,0.0,1.0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1282,5120,9,5,1,15,0,0.0,7.0,0.0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1283,1024,9,2,1,15,1,0.0,4.0,1.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1284,200,9,3,1,14,1,0.0,2.0,1.0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1285,2048,10,3,0,12,0,4.0,5.0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1286,1024,10,3,0,22,0,0.0,7.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1287,500,9,2,0,16,0,0.0,3.0,1.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1288,1024,9,4,0,15,0,0.0,11.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1289,1024,10,7,0,20,0,0.0,2.0,1.0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1290,1024,9,4,0,12,0,0.0,3.0,1.0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1291,500,7,8,0,20,0,0.0,3.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1292,5120,8,6,0,14,0,56.9,1.0,1.0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
1293,1024,7,5,0,14,0,0.0,2.0,1.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1294,2048,9,1,0,20,0,0.0,9.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1295,500,8,4,0,12,1,0.0,2.0,1.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1296,1024,10,5,0,17,0,29.7,4.0,1.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1297,500,10,3,0,16,2,3.4,7.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1298,1024,10,4,2,17,0,0.0,3.0,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1299,200,10,0,0,18,1,0.0,4.0,0.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1300,2048,10,4,0,19,0,0.0,5.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1301,500,9,4,0,15,0,0.0,2.0,1.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1302,2048,9,6,0,14,0,0.0,1.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1303,1024,8,5,1,20,0,40.6,2.0,1.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
